filename	onset	offset	event_label
49qnHwM3ms8_30000	2.787	2.981	Gunshot, gunfire
49qnHwM3ms8_30000	3.202	3.534	Gunshot, gunfire
49qnHwM3ms8_30000	5.401	6.446	Gunshot, gunfire
4CWEeIdHNgw_30000	1.347	1.783	Gunshot, gunfire
4CWEeIdHNgw_30000	2.114	2.415	Gunshot, gunfire
4CWEeIdHNgw_30000	2.626	2.889	Gunshot, gunfire
4CWEeIdHNgw_30000	2.98	3.243	Gunshot, gunfire
4CWEeIdHNgw_30000	3.401	3.777	Gunshot, gunfire
4CWEeIdHNgw_30000	4.47	4.808	Gunshot, gunfire
4CWEeIdHNgw_30000	5.004	5.523	Gunshot, gunfire
4CWEeIdHNgw_30000	5.824	6.358	Gunshot, gunfire
4CWEeIdHNgw_30000	6.584	7.141	Gunshot, gunfire
4CWEeIdHNgw_30000	7.306	7.675	Gunshot, gunfire
4CWEeIdHNgw_30000	8.029	8.593	Gunshot, gunfire
4CWEeIdHNgw_30000	8.992	9.511	Gunshot, gunfire
4CWEeIdHNgw_30000	9.722	10.0	Gunshot, gunfire
4EBk8FCpQh4_14000	0.0	0.513	Gunshot, gunfire
4EBk8FCpQh4_14000	0.857	1.391	Gunshot, gunfire
4EBk8FCpQh4_14000	1.801	2.409	Gunshot, gunfire
4EBk8FCpQh4_14000	2.819	3.558	Gunshot, gunfire
4EBk8FCpQh4_14000	3.778	4.496	Gunshot, gunfire
4EBk8FCpQh4_14000	4.986	5.594	Gunshot, gunfire
4EBk8FCpQh4_14000	5.836	6.399	Gunshot, gunfire
4EBk8FCpQh4_14000	6.787	7.337	Gunshot, gunfire
4EBk8FCpQh4_14000	7.791	8.281	Gunshot, gunfire
4EBk8FCpQh4_14000	8.75	9.24	Gunshot, gunfire
4F_vsLaIoZs_10000	0.0	10.0	Vehicle
4ISzoUAnyxM_30000	4.148	4.993	Gunshot, gunfire
4ISzoUAnyxM_30000	5.107	6.131	Gunshot, gunfire
4ISzoUAnyxM_30000	6.269	7.154	Gunshot, gunfire
4ISzoUAnyxM_30000	7.666	10.0	Gunshot, gunfire
4JnYkujJGRA_530000	0.355	0.688	Gunshot, gunfire
4JnYkujJGRA_530000	3.247	5.042	Gunshot, gunfire
4JnYkujJGRA_530000	6.944	8.714	Gunshot, gunfire
4LTlADl-pJU_30000	0.008	10.0	Vehicle
4LcUgKZ0M0A_100000	0.0	0.643	Vehicle
4P0rPDRvZO4_20000	8.306	8.492	Gunshot, gunfire
4RUYHBj3xQo_90000	7.546	8.609	Gunshot, gunfire
4TQzd0lB8IQ_30000	0.084	1.816	Gunshot, gunfire
4TQzd0lB8IQ_30000	2.402	5.196	Gunshot, gunfire
4TQzd0lB8IQ_30000	6.117	6.69	Gunshot, gunfire
4TQzd0lB8IQ_30000	6.844	7.318	Gunshot, gunfire
4TQzd0lB8IQ_30000	7.626	8.073	Gunshot, gunfire
4TQzd0lB8IQ_30000	8.645	9.916	Gunshot, gunfire
4TS02VE1xdI_30000	9.33	9.859	Gunshot, gunfire
4TpoNTEWlxQ_390000	5.612	5.839	Gunshot, gunfire
4TpoNTEWlxQ_390000	6.402	6.581	Gunshot, gunfire
4TqsSZ9fpyw_30000	0.384	0.757	Gunshot, gunfire
4TqsSZ9fpyw_30000	1.525	1.726	Gunshot, gunfire
4TqsSZ9fpyw_30000	2.078	2.189	Gunshot, gunfire
4TqsSZ9fpyw_30000	2.908	3.268	Gunshot, gunfire
4TqsSZ9fpyw_30000	4.015	4.464	Gunshot, gunfire
4VFwhAoqLPY_30000	1.748	10.0	Vehicle
4_ldVT2yMvk_30000	7.409	7.646	Gunshot, gunfire
4a5d-Cs7aZI_170000	5.543	6.709	Gunshot, gunfire
4hew3HeE1LI_0	0.546	1.083	Gunshot, gunfire
4hew3HeE1LI_0	3.062	3.303	Gunshot, gunfire
4hujCaMtNUQ_340000	2.287	3.047	Gunshot, gunfire
4hujCaMtNUQ_340000	3.649	5.613	Gunshot, gunfire
4iPPf6_1OSU_30000	3.722	8.21	Vehicle
4kLp4qP72yc_0	0.394	10.0	Vehicle
4ltNEyFGYrw_30000	3.331	4.039	Gunshot, gunfire
4nRZMEckRAg_510000	6.591	10.0	Vehicle
4oLGWPSXlKs_20000	0.741	2.482	Gunshot, gunfire
4pKWWCDsvmk_28000	0.087	0.615	Gunshot, gunfire
4rMeV-zdgfg_30000	7.669	7.872	Gunshot, gunfire
4vDgeiMmh3I_60000	0.0	0.547	Gunshot, gunfire
4vDgeiMmh3I_60000	1.129	2.154	Gunshot, gunfire
5-wsZEz6JE0_460000	7.85	8.472	Gunshot, gunfire
50MPWFmqI_c_18000	0.0	9.583	Vehicle
51i7eWAML9Y_20000	9.205	9.583	Gunshot, gunfire
51i7eWAML9Y_20000	9.858	10.0	Gunshot, gunfire
51tuF5puXGI_30000	8.836	10.0	Gunshot, gunfire
54sRMb3QHbw_30000	0.0	4.192	Vehicle
54sRMb3QHbw_30000	7.744	8.218	Gunshot, gunfire
55CFWxV_JQ4_0	0.007	4.488	Vehicle
56lHEEDarvs_30000	2.597	3.579	Gunshot, gunfire
5AJNfaITFf0_490000	9.014	9.261	Gunshot, gunfire
5AJNfaITFf0_490000	9.406	9.674	Gunshot, gunfire
5Ewlrreoq4Y_30000	0.0	10.0	Vehicle
5H3p6Z1OJrQ_2000	0.0	9.587	Vehicle
5IaIdQBq47U_590000	0.0	9.981	Vehicle
5Mhx9k5DE7A_170000	7.355	10.0	Gunshot, gunfire
5NdGjCUrDW8_0	1.097	2.591	Gunshot, gunfire
5OmNg3Ibku0_30000	3.218	10.0	Vehicle
5QZRXCHj5qg_550000	1.495	1.99	Gunshot, gunfire
5Z4ulzaN0k4_80000	8.876	9.282	Gunshot, gunfire
5_2cX0MOyfQ_150000	2.684	5.189	Gunshot, gunfire
5bg_bX4bLgk_390000	0.0	0.366	Gunshot, gunfire
5csMG9vqOYA_580000	3.17	3.492	Gunshot, gunfire
5csMG9vqOYA_580000	3.98	4.372	Gunshot, gunfire
5csMG9vqOYA_580000	5.168	6.201	Gunshot, gunfire
5fIJXmZDdiw_30000	7.246	7.498	Gunshot, gunfire
5hHMmSUefio_70000	9.127	10.0	Gunshot, gunfire
5jlEmxtyEk0_30000	0.0	10.0	Vehicle
5kK6exZmGKc_30000	4.455	6.253	Gunshot, gunfire
5kK6exZmGKc_30000	7.562	9.112	Gunshot, gunfire
5lEBxFKuuAY_0	0.031	1.681	Gunshot, gunfire
5lEBxFKuuAY_0	2.437	4.024	Gunshot, gunfire
5n71o6hrnNU_30000	6.307	6.653	Gunshot, gunfire
5nUV6U2ZKeI_30000	4.302	6.236	Gunshot, gunfire
5nUV6U2ZKeI_30000	6.453	6.773	Gunshot, gunfire
5nUV6U2ZKeI_30000	7.042	7.401	Gunshot, gunfire
5nkhfsvwYIc_30000	0.567	1.016	Gunshot, gunfire
5nkhfsvwYIc_30000	1.386	1.906	Gunshot, gunfire
5nkhfsvwYIc_30000	2.228	2.819	Gunshot, gunfire
5qxfqtb0uZE_30000	0.0	10.0	Vehicle
5uR4ondvGSA_10000	1.927	2.318	Gunshot, gunfire
5uR4ondvGSA_10000	2.975	3.38	Gunshot, gunfire
5uR4ondvGSA_10000	4.008	4.413	Gunshot, gunfire
5uR4ondvGSA_10000	7.263	7.709	Gunshot, gunfire
5uR4ondvGSA_10000	9.749	10.0	Gunshot, gunfire
5x120TVY0hY_170000	0.0	2.047	Gunshot, gunfire
5zofzENoRws_110000	8.87	9.55	Gunshot, gunfire
62PJqYKATQ0_360000	0.068	0.467	Gunshot, gunfire
62PJqYKATQ0_360000	2.423	2.814	Gunshot, gunfire
62PJqYKATQ0_360000	5.267	5.711	Gunshot, gunfire
62PJqYKATQ0_360000	7.675	8.141	Gunshot, gunfire
62Z9HMk_dXA_210000	0.0	10.0	Vehicle
66BGqdxWVsE_0	0.225	2.889	Gunshot, gunfire
66BGqdxWVsE_0	3.052	4.782	Gunshot, gunfire
66x-sBCIjJ4_100000	1.484	5.099	Gunshot, gunfire
66x-sBCIjJ4_100000	6.943	9.786	Gunshot, gunfire
67KyExSXfBA_30000	7.212	10.0	Vehicle
6Aa4O0STR2k_310000	0.0	0.303	Gunshot, gunfire
6Aa4O0STR2k_310000	2.387	3.795	Gunshot, gunfire
6E_ENRgIGHo_30000	7.874	8.819	Gunshot, gunfire
6Lf3dC6yVz8_30000	2.438	2.897	Gunshot, gunfire
6Lf3dC6yVz8_30000	3.604	4.093	Gunshot, gunfire
6Lf3dC6yVz8_30000	4.793	5.192	Gunshot, gunfire
6OS1SHrOE-A_590000	0.605	0.919	Gunshot, gunfire
6OhGCiZ0bXI_30000	0.0	10.0	Vehicle
6RPevRS27Pw_80000	3.239	4.571	Gunshot, gunfire
6RPevRS27Pw_80000	4.782	6.049	Gunshot, gunfire
6UczHI7HGmI_30000	8.41	10.0	Vehicle
6WRPJaii9-o_130000	3.449	4.531	Gunshot, gunfire
6XgdhDzMtO0_0	0.088	4.511	Vehicle
6ZUkx7QysK8_60000	0.265	0.899	Gunshot, gunfire
6ZUkx7QysK8_60000	1.167	1.63	Gunshot, gunfire
6ZUkx7QysK8_60000	1.858	2.556	Gunshot, gunfire
6ZUkx7QysK8_60000	9.551	10.0	Gunshot, gunfire
6aeVXEZ6A9Y_30000	7.094	10.0	Vehicle
6b6unlnfLnc_100000	0.0	10.0	Vehicle
6cMmOliEZtc_30000	7.755	8.023	Gunshot, gunfire
6cMmOliEZtc_30000	8.186	8.584	Gunshot, gunfire
6dPeWu46U6E_180000	2.784	3.062	Gunshot, gunfire
6dPeWu46U6E_180000	3.273	3.537	Gunshot, gunfire
6dPeWu46U6E_180000	3.777	4.056	Gunshot, gunfire
6dPeWu46U6E_180000	4.259	4.53	Gunshot, gunfire
6dPeWu46U6E_180000	4.718	4.981	Gunshot, gunfire
6fMDW5-fn3E_30000	0.0	7.755	Vehicle
6kLMxmflLLQ_30000	5.922	6.153	Gunshot, gunfire
6kkoHwpPScQ_30000	8.593	9.895	Gunshot, gunfire
6lrYnzumxDk_30000	0.046	0.768	Gunshot, gunfire
6lrYnzumxDk_30000	5.906	6.594	Gunshot, gunfire
6oOGSxsPyY4_30000	0.0	3.923	Gunshot, gunfire
6oOGSxsPyY4_30000	5.111	5.604	Gunshot, gunfire
6oOGSxsPyY4_30000	7.932	8.444	Gunshot, gunfire
6oOGSxsPyY4_30000	9.082	9.372	Gunshot, gunfire
6pC3T9FvdhY_0	0.262	8.737	Vehicle
6voFRIiqFAg_2000	1.849	2.183	Gunshot, gunfire
6voFRIiqFAg_2000	2.426	2.979	Gunshot, gunfire
6voFRIiqFAg_2000	4.449	4.977	Gunshot, gunfire
6voFRIiqFAg_2000	6.439	7.008	Gunshot, gunfire
6yas2rnGjlM_30000	5.31	5.803	Gunshot, gunfire
6ykh_iSfi-E_30000	7.6	8.98	Gunshot, gunfire
7-zu1rNDv3o_9000	0.0	2.997	Vehicle
71u-Lgnt9b8_3000	5.194	7.979	Gunshot, gunfire
72YUpgaqGuA_15000	5.975	6.312	Gunshot, gunfire
74EOxUtz4zc_160000	0.0	10.0	Vehicle
74EOxUtz4zc_160000	2.572	4.018	Gunshot, gunfire
74EOxUtz4zc_160000	8.438	9.193	Gunshot, gunfire
74I-XMDzzLY_80000	8.307	10.0	Gunshot, gunfire
76yqRLm1eRI_7000	3.612	4.813	Gunshot, gunfire
78HgGp1mins_30000	0.773	1.201	Gunshot, gunfire
78HgGp1mins_30000	5.095	10.0	Vehicle
7AW5ICp3WxM_90000	0.112	0.782	Gunshot, gunfire
7AW5ICp3WxM_90000	5.95	6.969	Gunshot, gunfire
7BNRGZxgBQQ_30000	0.0	10.0	Vehicle
7EfgCbHl0so_2000	3.41	3.739	Gunshot, gunfire
7NffkfvtK3Y_26000	0.0	9.619	Vehicle
7OtSwCycAL4_30000	0.015	10.0	Vehicle
7QwPJvkaxXg_170000	7.495	10.0	Vehicle
7RFHhAEb2Kk_30000	0.0	0.228	Gunshot, gunfire
7RFHhAEb2Kk_30000	0.315	0.906	Gunshot, gunfire
7RFHhAEb2Kk_30000	1.063	1.638	Gunshot, gunfire
7RFHhAEb2Kk_30000	1.976	2.268	Gunshot, gunfire
7RFHhAEb2Kk_30000	2.386	2.701	Gunshot, gunfire
7Zk7_uDeUck_160000	0.015	10.0	Vehicle
7_QapsrGCZY_30000	0.67	2.4	Gunshot, gunfire
7_mqEbSAIgU_100000	0.759	1.952	Gunshot, gunfire
7_mqEbSAIgU_100000	3.417	4.08	Gunshot, gunfire
7evYlnwblJ0_80000	0.0	0.166	Gunshot, gunfire
7evYlnwblJ0_80000	0.576	0.755	Gunshot, gunfire
7evYlnwblJ0_80000	1.255	1.46	Gunshot, gunfire
7evYlnwblJ0_80000	2.279	2.471	Gunshot, gunfire
7evYlnwblJ0_80000	2.599	2.753	Gunshot, gunfire
7evYlnwblJ0_80000	2.894	3.047	Gunshot, gunfire
7evYlnwblJ0_80000	4.213	4.392	Gunshot, gunfire
7evYlnwblJ0_80000	5.57	5.723	Gunshot, gunfire
7evYlnwblJ0_80000	6.3	6.492	Gunshot, gunfire
7evYlnwblJ0_80000	7.029	7.222	Gunshot, gunfire
7evYlnwblJ0_80000	7.746	7.926	Gunshot, gunfire
7evYlnwblJ0_80000	8.515	8.745	Gunshot, gunfire
7evYlnwblJ0_80000	9.603	9.757	Gunshot, gunfire
7hWRQOmZ9Bo_24000	7.366	8.996	Vehicle
7j8oLi7iQiI_30000	0.0	10.0	Vehicle
7lxTe_gvcuI_0	0.03	0.477	Gunshot, gunfire
7lxTe_gvcuI_0	0.655	1.273	Gunshot, gunfire
7lxTe_gvcuI_0	1.549	2.199	Gunshot, gunfire
7lxTe_gvcuI_0	2.361	3.011	Gunshot, gunfire
7lxTe_gvcuI_0	3.174	3.888	Gunshot, gunfire
7lxTe_gvcuI_0	4.157	5.741	Gunshot, gunfire
7lxTe_gvcuI_0	5.936	6.667	Gunshot, gunfire
7lxTe_gvcuI_0	6.927	7.568	Gunshot, gunfire
7lxTe_gvcuI_0	7.666	8.421	Gunshot, gunfire
7lxTe_gvcuI_0	8.535	9.266	Gunshot, gunfire
7lxTe_gvcuI_0	9.526	10.0	Gunshot, gunfire
7mDuM87ihdc_520000	9.654	10.0	Gunshot, gunfire
7mxrpt3dk2g_24000	0.0	8.828	Vehicle
7pUe_uJ4zlI_30000	3.512	4.197	Gunshot, gunfire
7pUe_uJ4zlI_30000	4.976	5.433	Gunshot, gunfire
7pUe_uJ4zlI_30000	5.559	6.236	Gunshot, gunfire
7pUe_uJ4zlI_30000	7.031	7.236	Gunshot, gunfire
7pUe_uJ4zlI_30000	7.685	7.976	Gunshot, gunfire
7py5w-Rd_Io_30000	7.366	8.585	Gunshot, gunfire
7qWP4ShZNyU_130000	2.333	2.792	Gunshot, gunfire
7syAInIlPbI_20000	1.2	1.747	Gunshot, gunfire
7syAInIlPbI_20000	1.817	2.524	Gunshot, gunfire
7uQnjhJj9Pc_590000	4.442	5.353	Gunshot, gunfire
7uQnjhJj9Pc_590000	5.477	5.739	Gunshot, gunfire
7uQnjhJj9Pc_590000	5.891	6.699	Gunshot, gunfire
7uQnjhJj9Pc_590000	8.231	8.583	Gunshot, gunfire
7uQnjhJj9Pc_590000	8.783	9.218	Gunshot, gunfire
7vPdfdn3mbA_80000	0.0	10.0	Vehicle
8-Uu0bUYlbA_10000	7.185	8.757	Gunshot, gunfire
80SKMjJZxeM_80000	7.677	7.89	Gunshot, gunfire
82KRCSgwyL8_110000	8.567	10.0	Gunshot, gunfire
82mmSLFqnoc_30000	6.252	6.913	Gunshot, gunfire
84GAlrKuUOo_190000	0.0	10.0	Vehicle
85KU82g6Adg_30000	0.0	9.404	Vehicle
8Bo_M271vdQ_30000	8.721	10.0	Vehicle
8EgSdHjyBS4_30000	9.192	10.0	Gunshot, gunfire
8Fw7ILb7S_E_0	0.143	10.0	Vehicle
8GP7lgwjbpE_70000	4.684	6.287	Gunshot, gunfire
8HgLxmUCTPI_30000	1.475	2.077	Gunshot, gunfire
8HgLxmUCTPI_30000	2.859	3.153	Gunshot, gunfire
8HgLxmUCTPI_30000	3.326	3.92	Gunshot, gunfire
8HgLxmUCTPI_30000	4.379	4.898	Gunshot, gunfire
8HgLxmUCTPI_30000	5.109	7.329	Gunshot, gunfire
8HgLxmUCTPI_30000	8.548	8.728	Gunshot, gunfire
8HgLxmUCTPI_30000	8.954	9.21	Gunshot, gunfire
8HgLxmUCTPI_30000	9.36	9.601	Gunshot, gunfire
8MUsasfD3HA_11000	6.452	9.52	Vehicle
8Q9URfjpCcs_390000	0.693	3.999	Gunshot, gunfire
8QOCOi3sm-E_30000	0.753	1.135	Gunshot, gunfire
8QOCOi3sm-E_30000	1.273	2.085	Gunshot, gunfire
8QOCOi3sm-E_30000	3.011	3.409	Gunshot, gunfire
8SMR8jkxl0I_30000	1.845	3.268	Gunshot, gunfire
8SMR8jkxl0I_30000	3.474	4.168	Gunshot, gunfire
8SMR8jkxl0I_30000	5.261	6.787	Gunshot, gunfire
8SMR8jkxl0I_30000	7.983	10.0	Gunshot, gunfire
8Sa-DkT8xtw_30000	0.0	10.0	Vehicle
8Ud2JheWP4M_30000	0.0	10.0	Vehicle
8Ug6Set9aj0_30000	0.0	10.0	Vehicle
8YMefyDHVvE_40000	2.307	6.953	Gunshot, gunfire
8YuUlwMi7n0_30000	8.879	10.0	Gunshot, gunfire
8alHIj5fw6Q_19000	4.833	7.415	Gunshot, gunfire
8cKu9owJso0_30000	0.0	10.0	Vehicle
8eQxKfJApNM_10000	0.856	0.999	Gunshot, gunfire
8eQxKfJApNM_10000	1.255	1.455	Gunshot, gunfire
8eQxKfJApNM_10000	1.74	1.954	Gunshot, gunfire
8eQxKfJApNM_10000	2.91	3.409	Gunshot, gunfire
8eQxKfJApNM_10000	4.051	4.265	Gunshot, gunfire
8eQxKfJApNM_10000	4.508	4.708	Gunshot, gunfire
8eQxKfJApNM_10000	4.85	5.05	Gunshot, gunfire
8eQxKfJApNM_10000	6.091	6.262	Gunshot, gunfire
8eQxKfJApNM_10000	6.419	6.605	Gunshot, gunfire
8eQxKfJApNM_10000	6.805	6.947	Gunshot, gunfire
8eQxKfJApNM_10000	7.104	7.275	Gunshot, gunfire
8eQxKfJApNM_10000	7.475	7.66	Gunshot, gunfire
8eQxKfJApNM_10000	8.417	8.616	Gunshot, gunfire
8eQxKfJApNM_10000	8.802	8.973	Gunshot, gunfire
8eQxKfJApNM_10000	9.215	9.387	Gunshot, gunfire
8gPU_KW_p2Q_30000	0.0	10.0	Vehicle
8lGS_arby-o_3000	0.56	0.958	Gunshot, gunfire
8lGS_arby-o_3000	1.974	2.305	Gunshot, gunfire
8mFFcr6tpps_30000	0.0	1.809	Gunshot, gunfire
8mFFcr6tpps_30000	3.044	5.911	Gunshot, gunfire
8mFFcr6tpps_30000	6.813	10.0	Gunshot, gunfire
8mJv5kMydFE_30000	7.374	7.638	Gunshot, gunfire
8mJv5kMydFE_30000	7.901	8.142	Gunshot, gunfire
8ncSPxqykR0_7000	0.0	5.846	Gunshot, gunfire
8nodrV7BC08_20000	6.33	8.13	Gunshot, gunfire
8nxMuxoTiKc_30000	0.0	10.0	Vehicle
8olXwq9U16A_30000	0.0	10.0	Vehicle
8po-6uxgiV4_50000	0.0	10.0	Vehicle
8rEYsrnUl0U_130000	0.0	10.0	Gunshot, gunfire
8sG8apnNFO4_20000	0.0	10.0	Vehicle
8vin6yZXZJU_0	0.0	10.0	Vehicle
8w7hZMT1iTk_2000	2.147	4.394	Vehicle
8yRgnXdpayc_10000	1.67	2.274	Gunshot, gunfire
8yRgnXdpayc_10000	2.451	2.872	Gunshot, gunfire
8yRgnXdpayc_10000	3.931	4.277	Gunshot, gunfire
8yRgnXdpayc_10000	6.497	6.782	Gunshot, gunfire
8yRgnXdpayc_10000	9.172	10.0	Gunshot, gunfire
91J13TaWA54_480000	0.0	10.0	Vehicle
96h-6CIupoM_270000	0.454	0.722	Gunshot, gunfire
96h-6CIupoM_270000	2.786	3.027	Gunshot, gunfire
96h-6CIupoM_270000	4.77	5.056	Gunshot, gunfire
96h-6CIupoM_270000	7.093	7.433	Gunshot, gunfire
96h-6CIupoM_270000	9.265	9.613	Gunshot, gunfire
9BK3VKfa3qE_6000	0.986	1.615	Gunshot, gunfire
9BzZvj5W09s_60000	2.8	10.0	Vehicle
9C9JY5klARE_30000	0.0	10.0	Vehicle
9CtP6VuTTjk_360000	0.0	0.256	Gunshot, gunfire
9CtP6VuTTjk_360000	0.41	0.691	Gunshot, gunfire
9CtP6VuTTjk_360000	0.807	1.05	Gunshot, gunfire
9CtP6VuTTjk_360000	1.255	1.575	Gunshot, gunfire
9CtP6VuTTjk_360000	1.754	2.036	Gunshot, gunfire
9CtP6VuTTjk_360000	2.151	2.471	Gunshot, gunfire
9FJfIaI9qGI_30000	7.654	9.118	Gunshot, gunfire
9GptFm2hTvI_2000	0.901	1.366	Gunshot, gunfire
9GxiPnioa3o_30000	0.0	4.465	Vehicle
9HqreasyRf8_0	1.785	4.283	Gunshot, gunfire
9Jb0o96pHaw_90000	1.56	2.523	Gunshot, gunfire
9KWfJFJv-0c_270000	3.355	4.072	Gunshot, gunfire
9MsFZzZR71M_15000	0.291	1.387	Gunshot, gunfire
9MsFZzZR71M_15000	2.044	3.173	Gunshot, gunfire
9MsFZzZR71M_15000	4.235	5.282	Gunshot, gunfire
9MsFZzZR71M_15000	6.419	7.315	Gunshot, gunfire
9Rdb_e3oHek_220000	0.0	10.0	Vehicle
9T3fT7P_YKI_220000	0.0	10.0	Vehicle
9VscdMoNS-Q_50000	3.367	3.707	Gunshot, gunfire
9X1R6UWYSbs_30000	8.941	10.0	Gunshot, gunfire
9Y-iX7bcC_w_70000	0.642	2.724	Gunshot, gunfire
9Y-iX7bcC_w_70000	2.984	3.291	Gunshot, gunfire
9Y-iX7bcC_w_70000	3.511	3.829	Gunshot, gunfire
9Y-iX7bcC_w_70000	6.2	6.622	Gunshot, gunfire
9Y-iX7bcC_w_70000	6.75	7.311	Gunshot, gunfire
9Y-iX7bcC_w_70000	9.202	9.549	Gunshot, gunfire
9Y-iX7bcC_w_70000	9.746	10.0	Gunshot, gunfire
9cG1NuKkjd4_80000	3.117	3.824	Gunshot, gunfire
9eXQN4DAZG8_90000	5.716	6.033	Gunshot, gunfire
9eXQN4DAZG8_90000	6.325	6.764	Gunshot, gunfire
9eXQN4DAZG8_90000	6.918	7.276	Gunshot, gunfire
9eXQN4DAZG8_90000	7.471	7.828	Gunshot, gunfire
9eXQN4DAZG8_90000	7.991	8.454	Gunshot, gunfire
9elyrAhNzS8_140000	9.764	10.0	Gunshot, gunfire
9fE1BOozcyI_22000	0.0	8.518	Vehicle
9gpdoYeFjoU_110000	3.904	10.0	Vehicle
9gucxby2DOY_250000	8.668	9.421	Gunshot, gunfire
9lR9cPAA8p4_300000	0.0	10.0	Vehicle
9nb_w3P7iA4_4000	0.0	9.026	Vehicle
9npEh0yI-8Q_100000	0.0	10.0	Vehicle
9rYFBqz_mnM_60000	0.686	1.546	Gunshot, gunfire
9rYFBqz_mnM_60000	1.884	4.338	Gunshot, gunfire
9rYFBqz_mnM_60000	9.575	10.0	Gunshot, gunfire
9y7CzqU6BVs_30000	0.0	10.0	Vehicle
9zSFeVA140A_160000	0.0	1.385	Gunshot, gunfire
9zSFeVA140A_160000	5.598	6.561	Gunshot, gunfire
9zSFeVA140A_160000	9.511	9.827	Gunshot, gunfire
9zkVHxGsS5M_90000	3.276	3.866	Gunshot, gunfire
A-7kQF3QN54_460000	0.0	7.739	Vehicle
A0Ip45IJoLc_180000	1.844	7.098	Gunshot, gunfire
A6B9We1cJhc_310000	7.816	8.087	Gunshot, gunfire
A6B9We1cJhc_310000	8.3	8.686	Gunshot, gunfire
A6YiXeGoY-4_2000	5.056	7.073	Gunshot, gunfire
AAwH-_JfcuM_280000	0.0	0.22	Gunshot, gunfire
AAwH-_JfcuM_280000	0.962	1.224	Gunshot, gunfire
AAwH-_JfcuM_280000	2.344	2.612	Gunshot, gunfire
AAwH-_JfcuM_280000	7.285	7.533	Gunshot, gunfire
AAwH-_JfcuM_280000	8.605	8.901	Gunshot, gunfire
AAwH-_JfcuM_280000	9.89	10.0	Gunshot, gunfire
AB_lD6hlDSM_30000	0.0	10.0	Vehicle
AC36lP9-Gdg_110000	2.89	3.671	Gunshot, gunfire
ACmZepvhgrc_30000	3.326	4.229	Gunshot, gunfire
ACmZepvhgrc_30000	5.455	5.839	Gunshot, gunfire
ADwjZ3xbd0Q_30000	3.858	7.252	Vehicle
AF5_xKdxndA_30000	7.157	7.441	Gunshot, gunfire
AFCKvrIkshU_30000	0.0	3.017	Gunshot, gunfire
AFCKvrIkshU_30000	4.778	7.57	Gunshot, gunfire
AFU8KgRLOEg_520000	9.77	10.0	Gunshot, gunfire
AFdA2-TvXDM_0	0.509	0.883	Gunshot, gunfire
AFdA2-TvXDM_0	1.289	2.069	Gunshot, gunfire
AFdA2-TvXDM_0	2.369	3.157	Gunshot, gunfire
AFdA2-TvXDM_0	4.815	5.058	Gunshot, gunfire
AFdA2-TvXDM_0	5.383	5.546	Gunshot, gunfire
AFdA2-TvXDM_0	7.885	9.282	Gunshot, gunfire
AFdA2-TvXDM_0	9.486	9.721	Gunshot, gunfire
AFui8hHj8cY_30000	0.0	10.0	Vehicle
AGWfGi0pCb4_30000	0.0	10.0	Vehicle
AHwFP25JhEI_310000	3.748	10.0	Gunshot, gunfire
AJt3U5XYpdg_6000	0.0	8.981	Vehicle
ALlHJ5Xl3jQ_20000	0.16	1.679	Gunshot, gunfire
ALlHJ5Xl3jQ_20000	3.409	4.522	Gunshot, gunfire
ALlHJ5Xl3jQ_20000	5.001	6.39	Gunshot, gunfire
ALlHJ5Xl3jQ_20000	7.333	9.193	Gunshot, gunfire
ALlHJ5Xl3jQ_20000	9.421	10.0	Gunshot, gunfire
AM3QPHtErwk_20000	0.008	5.613	Gunshot, gunfire
AM3QPHtErwk_20000	7.254	10.0	Gunshot, gunfire
ATu7vfGWBYQ_10000	9.609	10.0	Gunshot, gunfire
AWI_xbXvd2M_30000	0.0	0.252	Gunshot, gunfire
AWI_xbXvd2M_30000	0.431	0.747	Gunshot, gunfire
AWI_xbXvd2M_30000	0.918	1.243	Gunshot, gunfire
AWI_xbXvd2M_30000	1.487	1.852	Gunshot, gunfire
AWI_xbXvd2M_30000	2.08	2.494	Gunshot, gunfire
AWI_xbXvd2M_30000	8.026	8.383	Gunshot, gunfire
AWI_xbXvd2M_30000	8.611	9.009	Gunshot, gunfire
AWI_xbXvd2M_30000	9.334	10.0	Gunshot, gunfire
AaIMwD3Od-0_30000	0.0	10.0	Vehicle
Ab51oVS98Qo_60000	7.071	9.197	Gunshot, gunfire
Af4a-9rcnP0_30000	0.445	1.291	Gunshot, gunfire
Af4a-9rcnP0_30000	1.828	2.4	Gunshot, gunfire
AoOpI1dl02U_80000	0.0	10.0	Vehicle
ApZVsRTk0bY_130000	7.22	10.0	Vehicle
AqCNZB1eVpE_20000	2.536	3.1	Gunshot, gunfire
AqCNZB1eVpE_20000	8.498	8.581	Gunshot, gunfire
At2KeReGdks_11000	1.221	1.413	Gunshot, gunfire
At2KeReGdks_11000	3.963	4.156	Gunshot, gunfire
At2KeReGdks_11000	5.834	6.046	Gunshot, gunfire
Av5FhGxgvCQ_130000	2.277	2.63	Gunshot, gunfire
B0HJJBL2HUc_4000	5.283	7.893	Vehicle
B19LDruSkoI_120000	7.738	8.29	Gunshot, gunfire
B1tbHqjK434_260000	0.03	10.0	Vehicle
B30DxKc3vVQ_30000	7.494	10.0	Gunshot, gunfire
B5JILfxJIYw_50000	0.314	0.639	Gunshot, gunfire
